alt,XM,ZXN_HPC,FN,FG,SFC,FNqW2,WF,WF_total,St2_W,St2_T,St2_Ts,St2_P,St3_W,St3_T,St3_Ts,St3_P,St5_W,St5_T,St5_Ts,St5_P
886.96,0.46818,0.93862,2.532,3.8447,30.197,304.24,0.07646,0.07646,8.3224,294.78,276.61,105.88,8.3224,524.59,517.99,625.29,8.3989,665.36,646.67,164.87
1262,0.24943,0.71362,0.68728,1.0322,47.58,166.72,0.0327,0.0327,4.1224,283.44,279.03,90.907,4.1224,421.13,415.88,281.04,4.1551,587.03,578.74,105.04
4262,0.59943,0.91362,1.7356,2.9225,30.757,283.6,0.05338,0.05338,6.1197,279.2,262.1,75.947,6.1197,498.72,492.31,447.88,6.1731,629.41,611.47,117.19
5762,0.074426,0.61362,0.33297,0.37701,61.739,178.64,0.020557,0.020557,1.8639,250.98,248.61,48.931,1.8639,356.58,352.71,125.56,1.8845,565.9,560.32,55.246
2762,0.42443,0.81362,1.0622,1.7973,36.132,202.11,0.03838,0.03838,5.2555,279.95,270.48,81.789,5.2555,458.74,452.58,361.54,5.2939,569.46,556.03,104.67
2012,0.16193,0.96362,3.0044,3.3899,24.537,419.59,0.073719,0.073719,7.1602,276.52,253.88,80.844,7.1602,515.7,509.55,546.94,7.234,689.81,670.46,144.61
5012,0.51193,0.76362,0.55338,1.1813,45.508,144.6,0.025183,0.025183,3.8269,268.99,261.81,64.497,3.8269,426,420.15,250.97,3.8521,518.7,507.31,75.045
3512,0.33693,0.86362,1.5227,2.1164,29.338,282.24,0.044675,0.044675,5.3951,271.36,257.85,71.032,5.3951,472.23,466.15,383.67,5.4398,601.29,585.27,104.73
511.96,0.68693,0.66362,-0.097189,0.99153,-208.17,-20.747,0.020232,0.020232,4.6844,311.68,308.46,130.7,4.6844,418.79,412.43,290.7,4.7047,477.02,470.81,112.53
699.46,0.31505,0.90112,2.2913,3.0899,28.895,305.16,0.066208,0.066208,7.5085,289.24,273.95,99.838,7.5085,505.29,498.89,552.93,7.5747,644.71,627.73,150.46
3699.5,0.66505,0.70112,0.12046,0.95448,158.76,31.297,0.019123,0.019123,3.8488,287.51,283.13,86.236,3.8488,412.52,406.36,238.9,3.868,471.86,463.73,80.839
5199.5,0.14005,0.80112,1.1324,1.3025,27.845,298.17,0.031532,0.031532,3.7979,255.35,245.42,53.321,3.7979,433.46,428.01,261.71,3.8295,573.6,560.13,76.083
2199.5,0.49005,0.60112,0.061822,0.54189,299,20.937,0.019636,0.019636,2.9527,287.03,284.83,91.387,2.9527,379.8,374.99,191.02,2.9723,517.25,512.56,86.877
2949.5,0.052551,0.75112,1.0599,1.1281,30.574,268.29,0.032404,0.032404,3.9504,269.13,262.86,70.697,3.9504,424.63,419.32,270.12,3.9828,582.68,572.35,90.417
5949.5,0.40255,0.95112,1.9282,2.5652,26.934,385.87,0.051933,0.051933,4.9969,257.58,234.44,53.123,4.9969,491.67,485.83,376.6,5.0489,670.38,651.37,99.048
4449.5,0.22755,0.65112,0.36392,0.5463,60.98,146.57,0.022192,0.022192,2.4828,261.92,258.87,60.249,2.4828,378.33,373.87,165.68,2.505,560.35,553.82,67.577
1449.5,0.57755,0.85112,1.2725,2.6098,38.219,183.96,0.048635,0.048635,6.9176,297.35,286.28,106.66,6.9176,489.88,483.1,484.66,6.9662,581.11,565.89,133
1074.5,0.096301,0.67612,0.69111,0.80657,45.613,193.76,0.031523,0.031523,3.5668,281.69,278.41,89.645,3.5668,406.77,402.08,247.97,3.5983,612.65,605.88,103.03
4074.5,0.4463,0.87612,1.4623,2.2492,30.455,269,0.044534,0.044534,5.4361,272.11,257.66,69.991,5.4361,477.09,470.9,387.31,5.4807,599.06,582.31,103.24
5574.5,0.2713,0.77612,0.82468,1.1258,33.33,236.44,0.027486,0.027486,3.4879,255.63,247.28,52.625,3.4879,422.32,416.92,235.38,3.5154,551.75,539.48,70.169
2574.5,0.6213,0.97612,2.7846,4.446,30.009,343.97,0.083563,0.083563,8.0957,292.4,270.16,95.988,8.0957,537.38,530.86,626.32,8.1792,707.07,687.24,165
1824.5,0.1838,0.82612,1.584,1.9247,28.986,284.83,0.045914,0.045914,5.5613,278.16,267.87,83.181,5.5613,464.81,458.84,392.96,5.6072,606.6,592.85,115.84
4824.5,0.5338,0.62612,0.08059,0.51644,210,31.713,0.016924,0.016924,2.5413,271.45,268.72,67.142,2.5413,372.86,367.85,158.37,2.5582,483.53,477.79,64.24
3324.5,0.0088013,0.92612,2.5638,2.5807,22.039,436.97,0.056504,0.056504,5.8672,266.55,247.11,67.267,5.8672,491.11,485.08,435.41,5.9237,651.73,633.77,116
324.46,0.3588,0.72612,0.64543,1.2307,54.683,134.15,0.035294,0.035294,4.8111,293.42,288.73,106.56,4.8111,433.88,428.24,326.56,4.8464,579.36,570.75,118.97
230.71,0.21661,0.61987,0.394,0.63545,74.257,119.98,0.029258,0.029258,3.284,289.34,287.12,101.86,3.284,393.84,389.53,231.43,3.3132,617.48,612.39,109.52
3230.7,0.56661,0.81987,0.91551,1.9222,39.655,168.87,0.036305,0.036305,5.4214,284.33,274.61,84.648,5.4214,463.85,457.41,369.18,5.4577,550.64,536.75,103.09
4730.7,0.041614,0.71987,0.77248,0.81292,33.188,255.67,0.025637,0.025637,3.0213,257.49,252.23,56.06,3.0213,401.6,396.64,203.04,3.047,563.65,554.34,70.245
1730.7,0.39161,0.91987,2.2401,3.1863,29.059,309.33,0.065095,0.065095,7.2418,285.41,268.21,91.358,7.2418,507.95,501.58,536.29,7.3069,647.55,629.64,142.45
2480.7,0.12911,0.86987,1.9936,2.2404,25.43,344.86,0.050697,0.050697,5.7809,272.93,259.06,75.741,5.7809,477.43,471.4,417.1,5.8316,623.09,607.35,115.93
5480.7,0.47911,0.66987,0.21623,0.62159,86.397,81.429,0.018681,0.018681,2.6554,264.14,260.44,59.257,2.6554,383.46,378.33,168.12,2.6741,498.51,491.12,61.475
3980.7,0.30411,0.96987,2.4948,3.0978,26.099,408.53,0.065111,0.065111,6.1067,267.14,242.81,65.891,6.1067,508.89,502.93,467.68,6.1718,693.45,673.83,123.24
980.71,0.65411,0.76987,0.44423,1.757,73.322,74.488,0.032572,0.032572,5.9638,305.89,299.61,120.08,5.9638,459.22,452.43,392.39,5.9964,523.6,512.92,121.28
1355.7,0.085364,0.99487,3.7231,3.9483,23.619,472.87,0.087935,0.087935,7.8734,279.75,253.76,86.504,7.8734,532,525.78,617.01,7.9613,727.22,707.2,163.14
4355.7,0.43536,0.79487,0.83586,1.4455,37.135,192.92,0.03104,0.03104,4.3327,269.71,260.86,67.022,4.3327,441.18,435.27,292.52,4.3637,547.94,535.1,84.878
5855.7,0.26036,0.89487,1.5563,1.9226,26.056,350.79,0.040551,0.040551,4.4365,253.48,235.98,50.446,4.4365,465.49,459.76,320.09,4.4771,613.4,596.21,84.633
2855.7,0.61036,0.69487,0.15562,0.94943,136.03,39.391,0.02117,0.02117,3.9508,289.71,285.6,91.83,3.9508,413.01,407.02,248.77,3.9719,490.29,482.54,87.997
2105.7,0.34786,0.74487,0.70956,1.2168,45.454,161.64,0.032252,0.032252,4.3898,281.12,275.4,85.308,4.3898,430.93,425.28,295.82,4.422,565,555.19,99.849
5105.7,0.69786,0.94487,2.0012,3.3956,30.15,320.66,0.060336,0.060336,6.2408,279.84,259.83,73.747,6.2408,512.15,505.89,469.57,6.3011,667.3,648.36,123.3
3605.7,0.17286,0.64487,0.40895,0.55518,57.923,157.7,0.023688,0.023688,2.5932,266.3,263.47,66.242,2.5932,380.82,376.45,175.83,2.6169,578.77,572.54,74.472
605.71,0.52286,0.84487,1.3316,2.5941,38.479,186.37,0.051237,0.051237,7.1448,299.78,289.31,113.56,7.1448,489.91,483.17,502.13,7.196,589.3,574.64,141.42
418.21,0.15099,0.78237,1.3585,1.6378,32.667,248.67,0.044377,0.044377,5.4629,286.74,279.59,97.948,5.4629,453.33,447.53,382.04,5.5073,608.34,597.27,125.31
3418.2,0.50099,0.98237,2.693,3.8531,28.37,380.23,0.0764,0.0764,7.0825,279.3,254.81,78.891,7.0825,526.46,520.24,549.31,7.1589,711.5,691.67,144.9
4918.2,0.32599,0.68237,0.3758,0.66243,58.045,137.17,0.021814,0.021814,2.7398,261.64,257.68,58.786,2.7398,388.47,383.56,179.27,2.7616,536.07,528.36,66.161
1918.2,0.67599,0.88237,1.4939,3.1772,36.575,199.69,0.054638,0.054638,7.4807,300.91,287.81,109.07,7.4807,506.45,499.58,533.78,7.5353,596.58,579.56,140.53
2668.2,0.23849,0.93237,2.3937,2.9038,25.864,369.19,0.061909,0.061909,6.4835,273.89,254.53,76.071,6.4835,501.05,494.85,483.54,6.5454,657.18,638.91,128.22
5668.2,0.58849,0.73237,0.33142,0.9633,61.661,98.113,0.020436,0.020436,3.378,268.75,262.93,62.414,3.378,411.66,405.85,215,3.3984,490.21,480.01,66.47
4168.2,0.063489,0.83237,1.5461,1.6389,24.815,342.86,0.038367,0.038367,4.5095,261.27,249.49,60.471,4.5095,451.52,445.84,317.07,4.5478,595.02,580.33,90.067
1168.2,0.41349,0.63237,0.20696,0.68087,119.15,60.638,0.02466,0.02466,3.4131,290.17,287.59,99.054,3.4131,395.15,390.25,227.44,3.4378,554.86,549.37,99.802
793.21,0.28224,0.80737,1.3389,1.8968,34.253,228.44,0.04586,0.04586,5.861,287.51,278.93,97.394,5.861,463.98,457.91,410.03,5.9069,599.51,586.89,125.95
3793.2,0.63224,0.60737,-0.05535,0.52931,-265.36,-19.48,0.014688,0.014688,2.8414,284.6,282.15,82.885,2.8414,375.41,370.01,172.17,2.8561,453.5,448.57,72.428
5293.2,0.10724,0.90737,1.8804,2.0409,23.504,401.24,0.044197,0.044197,4.6865,254.33,235.64,52.356,4.6865,471.07,465.33,341.61,4.7307,627.24,609.83,90.6
2293.2,0.45724,0.70737,0.38776,0.99192,68.369,97.255,0.026511,0.026511,3.987,284.69,280.3,88.461,3.987,416.77,411.17,261.31,4.0135,536.51,528.38,93.969
1543.2,0.019739,0.65737,0.67035,0.69143,43.71,209.89,0.029301,0.029301,3.1938,278.14,275.25,84.132,3.1938,397.23,392.74,222.82,3.2231,614.46,608.21,96.048
4543.2,0.36974,0.85737,1.3355,1.9157,29.707,274.39,0.039672,0.039672,4.8671,265.7,252.29,63.085,4.8671,463.79,457.81,342.8,4.9067,588.3,572.38,92.9
3043.2,0.19474,0.75737,0.92457,1.1847,34.855,227.3,0.032226,0.032226,4.0676,270.41,263.83,71.593,4.0676,427.78,422.34,276.87,4.0998,574.47,563.84,90.634
43.213,0.54474,0.95737,2.9158,4.6901,31.286,304.47,0.091224,0.091224,9.5765,304.95,285.91,123.34,9.5765,542.96,536.13,732.11,9.6677,688.99,669.5,192.52
31.494,0.19611,0.81909,1.6725,2.0959,31.171,263.49,0.052134,0.052134,6.3473,290.16,281.05,103.69,6.3473,472.42,466.32,450.83,6.3994,618.57,605.77,138.32
3031.5,0.54611,0.61909,0.043872,0.57879,299,14.713,0.018152,0.018152,2.9819,284.48,281.95,85.53,2.9819,381.96,376.83,187.97,3,493.61,488.31,79.824
4531.5,0.021106,0.91909,2.227,2.262,22.078,433.1,0.049167,0.049167,5.142,258.72,239.22,57.507,5.142,479.92,474.06,378.09,5.1912,638.97,621.23,100.35
1531.5,0.37111,0.71909,0.55842,1.0882,55.289,130.8,0.030874,0.030874,4.2691,285.87,281.23,92.635,4.2691,424.04,418.51,286.13,4.3,563.42,554.9,103.24
2281.5,0.10861,0.66909,0.59388,0.70689,47.046,189.17,0.027939,0.027939,3.1394,273.97,270.74,77.392,3.1394,397.02,392.4,215.84,3.1673,598.17,591.31,88.994
5281.5,0.45861,0.86909,1.286,1.9859,30.3,269.15,0.038964,0.038964,4.7779,264.52,250.1,60.092,4.7779,466.55,460.52,337.34,4.8169,587.24,570.65,89.465
3781.5,0.28361,0.76909,0.8608,1.2332,35.896,213.38,0.030899,0.030899,4.0341,267.82,260.47,67.06,4.0341,429.73,424.16,272.98,4.065,561.69,550.32,85.349
781.49,0.63361,0.96909,2.9954,5.0333,31.417,314.11,0.094106,0.094106,9.5359,305.8,285.7,120.92,9.5359,548.69,541.85,736.11,9.63,703.19,683.36,193.68
1156.5,0.064856,0.79409,1.54,1.6553,28.278,291,0.043549,0.043549,5.2921,280.87,272.82,88.442,5.2921,453.3,447.52,370.61,5.3356,606.3,594.43,117.53
4156.5,0.41486,0.99409,2.6633,3.5221,27.398,416.83,0.072967,0.072967,6.3893,270.14,243.45,67.991,6.3893,522.57,516.56,500.12,6.4623,725.96,705.94,132.17
5656.5,0.23986,0.69409,0.4612,0.6594,47.469,177.43,0.021893,0.021893,2.5993,254.28,249.84,51.467,2.5993,387.51,382.68,171.1,2.6212,540.91,532.54,60.976
2656.5,0.58986,0.89409,1.6559,2.991,33.041,241.41,0.054714,0.054714,6.8593,289.76,275.07,92.67,6.8593,501.2,494.55,494.95,6.914,611.48,594.19,130.22
1906.5,0.32736,0.94409,2.5604,3.3528,27.355,352.12,0.070038,0.070038,7.2713,281.68,261.84,86.62,7.2713,513.42,507.13,547.5,7.3414,669.09,650.32,144.57
4906.5,0.67736,0.74409,0.29116,1.1491,71.867,73.781,0.020925,0.020925,3.9462,279.81,273.76,74.382,3.9462,424.63,418.36,249.7,3.9672,480.1,469.62,75.181
3406.5,0.15236,0.84409,1.607,1.8573,26.469,319.98,0.042536,0.042536,5.0223,267.24,254.98,67.648,5.0223,461.64,455.78,355.62,5.0648,602.55,587.53,100.37
406.49,0.50236,0.64409,0.13041,0.8065,190.63,32.824,0.02486,0.02486,3.9731,299.94,297.15,114.69,3.9731,406.1,400.78,259.96,3.9979,535.33,529.66,110.47
593.99,0.17423,0.98159,3.5831,4.0794,24.999,425.18,0.089573,0.089573,8.4273,286.02,262.29,96.411,8.4273,532.66,526.3,654.19,8.5169,713.02,693.32,173.11
3594,0.52423,0.78159,0.67406,1.465,44.535,145.75,0.030019,0.030019,4.6246,279.37,271.67,78.358,4.6246,442.59,436.45,307.48,4.6546,532.63,520.74,91.206
5094,0.34923,0.88159,1.4771,2.0141,28.04,307.57,0.041417,0.041417,4.8025,261.27,245.59,58.042,4.8025,468.38,462.46,343.17,4.8439,602.69,585.78,91.265
2094,0.69923,0.68159,-0.020929,0.9796,-299,-4.8588,0.018831,0.018831,4.3075,301.42,297.7,108.92,4.3075,415.97,409.58,265.11,4.3263,466.42,459.4,95.657
2844,0.26173,0.73159,0.70604,1.037,42.404,183.82,0.029939,0.029939,3.8409,273.36,268.04,75,3.8409,419.46,414.13,259.16,3.8708,568.82,559.44,89.696
5844,0.61173,0.93159,1.7504,2.7975,29.331,324.31,0.051342,0.051342,5.3975,268.92,249.21,62.057,5.3975,495.45,489.32,400.51,5.4488,648.57,630.13,105.06
4344,0.086731,0.63159,0.41154,0.47539,54.544,180.69,0.022447,0.022447,2.2776,260.31,257.71,59.238,2.2776,371.32,367.2,154.94,2.3,580.6,574.65,67.135
1344,0.43673,0.83159,1.2881,2.2061,36.122,205.35,0.046527,0.046527,6.2725,290.09,280.01,98.256,6.2725,475.87,469.46,438.67,6.3191,587.64,573.57,126.06
968.99,0.30548,0.60659,0.25736,0.57078,99.532,84.426,0.025615,0.025615,3.0483,287.12,285.01,96.246,3.0483,385.99,381.66,210.41,3.0739,589.53,584.64,100.03
3969,0.65548,0.80659,0.68594,1.7714,44.925,134.52,0.030816,0.030816,5.0992,284.93,275.99,82.597,5.0992,457.06,450.51,339.67,5.13,523.8,510.46,94.173
5469,0.13048,0.70659,0.59828,0.71105,38.93,220.6,0.023291,0.023291,2.712,253.46,248.59,51.326,2.712,392.4,387.56,180.41,2.7353,552.28,543.4,63.168
2469,0.48048,0.90659,1.9038,2.987,30.616,279.31,0.058287,0.058287,6.8162,284.69,268.6,87.809,6.8162,501.73,495.25,498.13,6.8745,629.13,611.59,131.68
1719,0.042981,0.85659,2.1369,2.2226,24.392,357.51,0.052123,0.052123,5.9772,277.08,264.54,82.415,5.9772,476.82,470.78,430.55,6.0293,625.44,610.4,122.67
4719,0.39298,0.65659,0.25423,0.58577,79.949,96.953,0.020326,0.020326,2.6222,265.44,262.18,62.382,2.6222,381.15,376.32,169.67,2.6426,525.13,518.43,66.25
3219,0.21798,0.95659,2.5764,3.0305,25.123,405.33,0.064728,0.064728,6.3563,269.77,247.21,70.473,6.3563,505.87,499.85,481.56,6.421,677.69,658.55,126.88
218.99,0.56798,0.75659,0.50824,1.6347,69.274,86.992,0.035208,0.035208,5.8424,305.23,299.55,122.87,5.8424,454.34,447.87,388.91,5.8776,544.6,534.68,127.53
312.74,0.010168,0.68784,0.89768,0.91126,38.879,227.99,0.034901,0.034901,3.9373,286.12,282.63,97.631,3.9373,415.35,410.53,275.88,3.9722,623.52,616.45,113.42
3312.7,0.36017,0.88784,1.7296,2.4152,28.817,297.43,0.049842,0.049842,5.8151,273.55,258.24,73.685,5.8151,483.61,477.42,419.78,5.8649,616.52,599.8,112.52
4812.7,0.18517,0.78784,1.0262,1.2533,30.116,268.87,0.030905,0.030905,3.8168,258.63,249.75,56.727,3.8168,430.56,425.1,261.08,3.8477,568.34,555.66,77.846
1812.7,0.53517,0.98784,3.0976,4.6134,29.263,364.5,0.090643,0.090643,8.4982,292.22,268.51,98.878,8.4982,541.77,535.26,663.36,8.5888,720.32,700.42,174.94
2562.7,0.27267,0.83784,1.4837,1.9756,29.977,271.67,0.044477,0.044477,5.4615,275.54,264.24,78.025,5.4615,466.74,460.7,385.5,5.506,599.7,585.03,109.91
5562.7,0.62267,0.63784,0.033782,0.54661,299,13.055,0.014962,0.014962,2.5876,271.57,268.53,65.047,2.5876,374.96,369.56,156.59,2.6025,453.17,447.05,59.578
4062.7,0.097668,0.93784,2.3746,2.5514,23.237,425.58,0.055178,0.055178,5.5797,262.24,241.02,61.547,5.5797,490.71,484.76,416.14,5.6349,656.98,638.56,109.98
1062.7,0.44767,0.73784,0.56874,1.3012,57.782,116.87,0.032863,0.032863,4.8662,292.53,287.32,102.35,4.8662,436.7,430.79,325.32,4.8991,556.08,546.85,112.01
1437.7,0.22892,0.91284,2.4331,2.9721,26.549,345.98,0.064597,0.064597,7.0326,281.73,264.88,88.371,7.0326,502.31,496.01,520.91,7.0972,651.29,633.84,140.62
4437.7,0.57892,0.71284,0.26603,0.92936,78.512,74.963,0.020887,0.020887,3.5489,276.72,271.85,73.047,3.5489,410.2,404.39,225.07,3.5698,493.47,484.54,74.554
5937.7,0.053918,0.81284,1.2307,1.2925,25.091,340.08,0.030879,0.030879,3.6188,249.7,238.59,47.682,3.6188,432.86,427.48,250.5,3.6497,575.33,561.11,71.039
2937.7,0.40392,0.61284,0.16343,0.52452,127.62,60.119,0.020857,0.020857,2.7184,277.85,275.5,79.073,2.7184,377.3,372.73,178.94,2.7392,538.98,533.83,79.708
2187.7,0.14142,0.76284,1.0814,1.2889,32.9,244.55,0.035578,0.035578,4.422,275.03,268.39,78.752,4.422,434.47,428.95,303.8,4.4576,587.32,576.63,100.38
5187.7,0.49142,0.96284,2.1477,3.0462,27.899,375.68,0.059918,0.059918,5.7168,266.74,243.21,62.138,5.7168,505.73,499.78,435.34,5.7767,685.08,665.69,114.62
3687.7,0.31642,0.66284,0.34706,0.64151,66.574,121.53,0.023105,0.023105,2.8556,269.48,266.2,68.804,2.8556,388.38,383.61,189.26,2.8787,552.8,546.01,75.317
687.74,0.66642,0.86284,1.3091,3.0928,40.95,165.14,0.053606,0.053606,7.9268,308.87,297.66,125.71,7.9268,505.07,498.01,558.11,7.9804,583.2,567.43,150.59
500.24,0.33829,0.70034,0.53631,1.0313,60.667,124.02,0.032536,0.032536,4.3244,291.43,287.51,103.33,4.3244,421.93,416.59,293.01,4.3569,580.48,572.87,113.38
3500.2,0.68829,0.90034,1.626,3.1409,33.273,241.31,0.054102,0.054102,6.7383,290.59,275.45,90.284,6.7383,504.43,497.8,487.8,6.7924,614.28,596.69,127.37
5000.2,0.16329,0.60034,0.27423,0.37641,75.084,140.49,0.02059,0.02059,1.952,257.01,254.88,55.034,1.952,357.33,353.48,132.08,1.9726,568.23,563.11,60.499
2000.2,0.51329,0.80034,0.86679,1.8215,43.02,154.98,0.03729,0.03729,5.5929,289.67,281.42,95.148,5.5929,460.18,453.8,379.49,5.6302,554.75,542.26,112.16
2750.2,0.075793,0.95034,2.8238,2.9855,23.092,436.39,0.065209,0.065209,6.471,270.58,248.85,72.656,6.471,504.44,498.38,488.79,6.5362,674.52,655.67,129.44
5750.2,0.42579,0.75034,0.54799,0.99566,43.112,165.5,0.023625,0.023625,3.3112,259.88,253.07,55.304,3.3112,413.49,408,217.29,3.3348,522.83,511.87,66.542
4250.2,0.25079,0.85034,1.4362,1.8242,27.856,300.38,0.040006,0.040006,4.7813,263.81,250.82,62.326,4.7813,460.02,454.16,337.38,4.8213,594.2,578.68,93.147
1250.2,0.60079,0.65034,0.019401,0.82383,299,4.861,0.020818,0.020818,3.9911,300.27,297.26,111.27,3.9911,405.71,399.95,251.45,4.0119,494.88,488.94,101.45
875.24,0.11954,0.87534,2.3259,2.5981,25.744,344.19,0.05988,0.05988,6.7576,283.27,269.68,92.159,6.7576,490.27,484.04,492.95,6.8175,639.12,623.35,138.63
3875.2,0.46954,0.67534,0.24878,0.72687,85.338,79.44,0.02123,0.02123,3.1317,274.58,270.91,72.866,3.1317,395.03,389.74,201.2,3.1529,515.91,508.74,75.301
5375.2,0.29454,0.97534,2.2639,2.7584,25.874,430.2,0.058576,0.058576,5.2623,257.61,231.89,54.555,5.2623,502.04,496.23,404.81,5.3209,700.42,680.62,106.75
2375.2,0.64454,0.77534,0.49463,1.6367,60.601,92.421,0.029975,0.029975,5.3519,295.41,288.52,100.31,5.3519,452.31,445.69,351.09,5.3819,516.95,505.69,105.07
1625.2,0.20704,0.62534,0.38076,0.58434,69.173,129.35,0.026339,0.026339,2.9437,279.97,277.6,85.79,2.9437,386.76,382.46,203.98,2.97,600.07,594.62,93.326
4625.2,0.55704,0.82534,0.91962,1.7835,36.569,190.99,0.033629,0.033629,4.8149,274.13,263.49,70.106,4.8149,457.47,451.24,328.29,4.8485,549.57,535.01,89.593
3125.2,0.032043,0.72534,0.90715,0.94445,32.795,255.7,0.02975,0.02975,3.5477,267.89,262.75,69.049,3.5477,413.16,408.09,241.55,3.5775,582.02,572.83,85.521
125.24,0.38204,0.92534,2.5824,3.6779,29.673,306.03,0.076628,0.076628,8.4384,295.74,278.86,110.41,8.4384,521.07,514.5,631.15,8.515,662.18,644.13,168.91
172.12,0.0922,0.74722,1.1788,1.3329,34.704,239.63,0.04091,0.04091,4.9192,287.52,282.08,99.866,4.9192,439.61,434.13,342.96,4.9601,613.15,603.82,122.59
3172.1,0.4422,0.94722,2.3052,3.2804,28.351,342.79,0.065353,0.065353,6.7249,278.01,257.49,78.447,6.7249,510.74,504.52,506.31,6.7902,668.22,649.27,133.02
4672.1,0.2672,0.64722,0.32067,0.5295,66.781,132.08,0.021415,0.021415,2.4278,261.47,258.48,59.301,2.4278,376.04,371.56,160.84,2.4492,551.62,545.19,65.6
1672.1,0.6172,0.84722,1.1628,2.5726,39.787,169.96,0.046266,0.046266,6.842,298.44,287.67,107.05,6.842,488.52,481.67,475.93,6.8883,571.32,556.26,130.08
2422.1,0.1797,0.99722,3.2832,3.7098,24.875,457.58,0.081668,0.081668,7.1751,274.17,247.41,77.135,7.1751,527.61,521.51,563.01,7.2567,729.37,709.26,148.79
5422.1,0.5297,0.79722,0.72041,1.4118,38.822,175.99,0.027968,0.027968,4.0935,267.12,257.94,61.794,4.0935,439.04,433.07,273.57,4.1215,530.68,517.39,76.677
3922.1,0.0046997,0.89722,2.1833,2.1913,22.129,414.76,0.048313,0.048313,5.264,262.66,245.71,62.269,5.264,476.36,470.46,382.94,5.3123,627.84,610.95,103.15
922.12,0.3547,0.69722,0.49134,0.98774,62.76,118.23,0.030836,0.030836,4.1559,289.27,285.38,98.973,4.1559,418.53,413.2,279.84,4.1867,572.57,565.01,107.89
1297.1,0.31095,0.87222,1.8967,2.5945,29.738,283.39,0.056404,0.056404,6.6929,285.14,271.89,92.694,6.6929,489.85,483.51,483.64,6.7493,623.85,608.08,134.22
4297.1,0.66095,0.67222,0.051251,0.76245,299,15.405,0.016625,0.016625,3.3269,282.99,279.3,79.496,3.3269,397.17,391.21,203.35,3.3435,459.94,452.86,72.601
5797.1,0.13595,0.97222,2.2717,2.48,23.978,470.38,0.05447,0.05447,4.8295,251.4,225.54,49.139,4.8295,494.65,488.97,371.05,4.8839,698.37,678.64,97.893
2797.1,0.48595,0.77222,0.6806,1.4408,46.233,143.33,0.031466,0.031466,4.7486,282.74,275.69,84.55,4.7486,442.06,435.97,316.72,4.7801,541.63,530.39,97.531
2047.1,0.04845,0.62222,0.49733,0.5412,52.749,182.56,0.026234,0.026234,2.7243,274.97,272.67,79.161,2.7243,382.31,378.21,191.03,2.7505,613.79,608.47,88.352
5047.1,0.39845,0.82222,1.0249,1.5757,32.438,237.53,0.033244,0.033244,4.3146,263.47,252.49,59.89,4.3146,447.86,442,296.87,4.3478,564.12,549.65,82.492
3547.1,0.22345,0.72222,0.66762,0.92036,41.561,192.69,0.027747,0.027747,3.4648,267.75,262.65,67.68,3.4648,410.96,405.82,233.01,3.4925,565.47,556.34,81.478
547.12,0.57345,0.92222,2.2531,3.9433,32.953,258.54,0.074247,0.074247,8.7148,303.32,287.29,118.63,8.7148,526.57,519.73,646.68,8.7891,647.82,629.63,170.33
734.62,0.24532,0.65972,0.4754,0.77286,63.366,132.31,0.030124,0.030124,3.5929,286.79,283.85,96.775,3.5929,404.38,399.67,247.86,3.6231,600.39,594.07,106.16
3734.6,0.59532,0.85972,1.2186,2.3392,34.811,210.85,0.042421,0.042421,5.7796,282.61,270.07,81.089,5.7796,479.85,473.35,404.78,5.822,576.65,560.52,107.66
5234.6,0.070325,0.75972,0.9387,1.0133,29.236,282.7,0.027444,0.027444,3.3205,254.38,247,52.529,3.3205,415.03,409.84,224.57,3.3479,561.38,550.05,70.365
2234.6,0.42032,0.95972,2.6333,3.6721,28.237,353.34,0.074355,0.074355,7.4525,283.31,261.93,87.186,7.4525,521.12,514.79,567.55,7.5268,684.25,664.88,149.29
2984.6,0.15782,0.80972,1.3629,1.6111,28.638,284.94,0.039031,0.039031,4.7833,270.09,260.44,71.479,4.7833,450.28,444.51,333.25,4.8223,591.01,577.72,99.141
5984.6,0.50782,0.60972,0.077265,0.4177,211.52,36.486,0.016343,0.016343,2.1177,262.13,259.62,56.385,2.1177,359.36,354.68,131.5,2.134,478.66,473.24,54.504
4484.6,0.33282,0.90972,1.7899,2.3636,27.151,335.02,0.048596,0.048596,5.3425,264.75,246.81,62.458,5.3425,482.46,476.43,389.72,5.3911,627.41,609.84,102.9
1484.6,0.68282,0.70972,0.08556,1.1986,267.51,17.561,0.022888,0.022888,4.8722,304.49,300.16,115.74,4.8722,430.54,424.01,306.71,4.8951,486.46,478.39,105.71
1109.6,0.026575,0.93472,3.144,3.2097,22.763,427.35,0.071567,0.071567,7.3569,280.98,262.03,88.73,7.3569,509.87,503.67,553.65,7.4284,672.13,653.94,148.85
4109.6,0.37657,0.73472,0.56231,1.0011,46.463,156.46,0.026127,0.026127,3.5939,268.87,263.16,67.016,3.5939,415.58,410.13,237.78,3.62,540.77,530.97,78.407
5609.6,0.20157,0.83472,1.2474,1.504,27.157,311.68,0.033875,0.033875,4.002,253.74,241.27,51.192,4.002,444.54,438.96,279.57,4.0358,582.01,566.9,77.342
2609.6,0.55157,0.63472,0.06413,0.65813,299,19.661,0.019276,0.019276,3.2618,287.72,284.94,90.58,3.2618,390.13,384.79,206.03,3.2811,497.45,491.76,85.042
